 Plot 1
Distance [mm]
Mag_B [tesla]
__cartesian__ 0 0 0.000000 0.000729 328.300000 1.017409
__settings__ 1 0 0 0 11 11 0 0 0 0
87.3278 0.00209761
87.6561 0.00226411
87.9844 0.00237022
88.3127 0.0024528
88.641 0.00251562
88.9693 0.00255832
89.2976 0.00258135
89.6259 0.00254778
89.9542 0.00226182
90.2825 0.00193648
90.6108 0.00145304
90.9391 0.000861469
91.2674 0.00186706
91.5957 0.0055769
91.924 0.0113819
92.2523 0.018302
92.5806 0.0259202
92.9089 0.0334222
93.2372 0.0660817
93.5655 0.125918
93.8938 0.187547
94.2221 0.401288
94.5504 0.705435
94.8787 0.85319
95.207 0.910038
95.5353 0.957772
95.8636 0.982984
96.1919 0.9947
96.5202 0.999586
96.8485 1.00265
97.1768 1.00935
97.5051 1.01347
97.8334 1.01587
98.1617 1.01714
98.49 1.01697
98.8183 1.01674
99.1466 1.0167
99.4749 1.01685
99.8032 1.01714
100.131 1.0174
100.46 1.01724
100.788 1.01713
101.116 1.0171
101.445 1.01713
101.773 1.01723
102.101 1.01716
102.43 1.01705
102.758 1.01698
103.086 1.01695
103.414 1.01696
103.743 1.01697
104.071 1.01684
104.399 1.01677
104.728 1.01674
105.056 1.01675
105.384 1.01681
105.713 1.01673
106.041 1.01663
106.369 1.01657
106.697 1.01655
107.026 1.01658
107.354 1.01663
107.682 1.01654
108.011 1.01648
108.339 1.01644
108.667 1.01641
108.996 1.01644
109.324 1.01638
109.652 1.01631
109.98 1.0163
110.309 1.01628
110.637 1.01632
110.965 1.01636
111.294 1.01626
111.622 1.01621
111.95 1.01618
112.279 1.01618
112.607 1.01623
112.935 1.01621
113.263 1.01616
113.592 1.01615
113.92 1.0161
114.248 1.0161
114.577 1.01611
114.905 1.01604
115.233 1.01602
115.562 1.01602
115.89 1.01603
116.218 1.01608
116.546 1.01606
116.875 1.01601
117.203 1.016
117.531 1.01597
117.86 1.01598
118.188 1.01603
118.516 1.01599
118.845 1.01599
119.173 1.01597
119.501 1.01593
119.829 1.01594
120.158 1.01591
120.486 1.01589
120.814 1.01593
121.143 1.01591
121.471 1.01593
121.799 1.01598
122.128 1.01594
122.456 1.01594
122.784 1.01592
123.112 1.0159
123.441 1.01592
123.769 1.01594
124.097 1.01594
124.426 1.01598
124.754 1.01593
125.082 1.01591
125.411 1.01593
125.739 1.01589
126.067 1.01591
126.395 1.01594
126.724 1.01593
127.052 1.01597
127.38 1.01599
127.709 1.01599
128.037 1.01603
128.365 1.01598
128.694 1.01597
129.022 1.016
129.35 1.01601
129.678 1.01606
130.007 1.01608
130.335 1.01603
130.663 1.01602
130.992 1.01602
131.32 1.01604
131.648 1.01611
131.977 1.0161
132.305 1.0161
132.633 1.01615
132.962 1.01616
133.29 1.01621
133.618 1.01623
133.946 1.01618
134.275 1.01618
134.603 1.01621
134.931 1.01626
135.26 1.01636
135.588 1.01632
135.916 1.01628
136.244 1.01629
136.573 1.01631
136.901 1.01638
137.229 1.01644
137.558 1.01641
137.886 1.01644
138.214 1.01648
138.543 1.01654
138.871 1.01663
139.199 1.01658
139.528 1.01655
139.856 1.01657
140.184 1.01662
140.512 1.01673
140.841 1.01681
141.169 1.01675
141.497 1.01674
141.826 1.01677
142.154 1.01684
142.482 1.01697
142.81 1.01696
143.139 1.01695
143.467 1.01699
143.795 1.01706
144.124 1.01717
144.452 1.01724
144.78 1.01713
145.109 1.0171
145.437 1.01713
145.765 1.01724
146.093 1.01741
146.422 1.01717
146.75 1.01688
147.078 1.01674
147.407 1.01673
147.735 1.01695
148.063 1.01717
148.392 1.01593
148.72 1.01355
149.048 1.00935
149.376 1.00226
149.705 0.99957
150.033 0.994775
150.361 0.983053
150.69 0.957811
151.018 0.910049
151.346 0.853235
151.675 0.705417
152.003 0.401275
152.331 0.187538
152.659 0.125921
152.988 0.0660967
153.316 0.0334328
153.644 0.0259279
153.973 0.0183069
154.301 0.0113837
154.629 0.00557741
154.958 0.001873
155.286 0.000876145
155.614 0.00146469
155.942 0.0019367
156.271 0.00224722
156.599 0.00252576
156.927 0.00247339
157.256 0.002462
157.584 0.00243968
157.912 0.00239714
158.241 0.00233461
158.569 0.00223933
158.897 0.00210624
159.225 0.00200299
159.554 0.00189898
159.882 0.00179397
160.21 0.00168769
160.539 0.00157341
160.867 0.0014478
161.195 0.0013359
161.524 0.00123122
161.852 0.00113468
162.18 0.0010474
162.508 0.000968733
162.837 0.00089504
163.165 0.000830297
163.493 0.000778102
163.822 0.000742192
164.15 0.000732708
164.478 0.000741852
164.807 0.000775266
165.135 0.000822292
165.463 0.000880806
165.791 0.000948554
166.12 0.0010403
166.448 0.00114374
166.776 0.00124873
167.105 0.00135521
167.433 0.00146137
167.761 0.00156615
168.09 0.00167642
168.418 0.0017872
168.746 0.00189619
169.074 0.00200348
169.403 0.00210917
169.731 0.00224367
170.059 0.00233734
170.388 0.00239769
170.716 0.0024383
171.044 0.00245894
171.373 0.00246924
171.701 0.00252444
172.029 0.00224643
172.357 0.00193604
172.686 0.00146365
173.014 0.000874435
173.342 0.0018739
173.671 0.00558064
173.999 0.0113896
174.327 0.0183125
174.656 0.0259275
174.984 0.0334234
175.312 0.0660704
175.641 0.12592
175.969 0.187535
176.297 0.401237
176.625 0.705403
176.954 0.853185
177.282 0.910061
177.61 0.957817
177.939 0.983082
178.267 0.994717
178.595 0.999493
178.923 1.00257
179.252 1.0093
179.58 1.01346
179.908 1.0159
180.237 1.01719
180.565 1.01699
180.893 1.01674
181.222 1.01669
181.55 1.01684
181.878 1.01714
182.206 1.0174
182.535 1.01724
182.863 1.01714
183.191 1.0171
183.52 1.01713
183.848 1.01723
184.176 1.01716
184.505 1.01705
184.833 1.01699
185.161 1.01695
185.489 1.01696
185.818 1.01697
186.146 1.01684
186.474 1.01677
186.803 1.01674
187.131 1.01675
187.459 1.01681
187.788 1.01673
188.116 1.01663
188.444 1.01657
188.772 1.01655
189.101 1.01658
189.429 1.01663
189.757 1.01654
190.086 1.01648
190.414 1.01644
190.742 1.01641
191.071 1.01644
191.399 1.01638
191.727 1.01631
192.055 1.01629
192.384 1.01628
192.712 1.01632
193.04 1.01636
193.369 1.01626
193.697 1.01621
194.025 1.01618
194.354 1.01618
194.682 1.01623
195.01 1.01621
195.338 1.01616
195.667 1.01615
195.995 1.0161
196.323 1.0161
196.652 1.01611
196.98 1.01604
197.308 1.01602
197.637 1.01602
197.965 1.01603
198.293 1.01608
198.621 1.01606
198.95 1.01601
199.278 1.016
199.606 1.01597
199.935 1.01598
200.263 1.01603
200.591 1.01599
200.92 1.01599
201.248 1.01597
201.576 1.01593
201.904 1.01594
202.233 1.01591
202.561 1.01589
202.889 1.01593
203.218 1.01591
203.546 1.01593
203.874 1.01598
204.203 1.01594
204.531 1.01594
204.859 1.01592
205.188 1.0159
205.516 1.01592
205.844 1.01594
206.172 1.01594
206.501 1.01598
206.829 1.01593
207.157 1.01591
207.486 1.01593
207.814 1.01589
208.142 1.01591
208.47 1.01594
208.799 1.01593
209.127 1.01597
209.455 1.01599
209.784 1.01599
210.112 1.01603
210.44 1.01598
210.769 1.01597
211.097 1.016
211.425 1.01601
211.753 1.01606
212.082 1.01608
212.41 1.01603
212.738 1.01602
213.067 1.01602
213.395 1.01604
213.723 1.01611
214.052 1.0161
214.38 1.0161
214.708 1.01615
215.036 1.01616
215.365 1.01621
215.693 1.01623
216.021 1.01618
216.35 1.01618
216.678 1.01621
217.006 1.01626
217.335 1.01636
217.663 1.01632
217.991 1.01628
218.319 1.0163
218.648 1.01631
218.976 1.01638
219.304 1.01644
219.633 1.01641
219.961 1.01644
220.289 1.01648
220.618 1.01654
220.946 1.01663
221.274 1.01658
221.602 1.01655
221.931 1.01657
222.259 1.01663
222.587 1.01673
222.916 1.01681
223.244 1.01675
223.572 1.01674
223.901 1.01677
224.229 1.01684
224.557 1.01697
224.885 1.01696
225.214 1.01695
225.542 1.01698
225.87 1.01705
226.199 1.01716
226.527 1.01723
226.855 1.01713
227.184 1.0171
227.512 1.01713
227.84 1.01723
228.168 1.01738
228.497 1.01713
228.825 1.01685
229.153 1.01671
229.482 1.01676
229.81 1.017
230.138 1.01717
230.467 1.01586
230.795 1.01343
231.123 1.0093
231.451 1.00261
231.78 0.999599
232.108 0.994726
232.436 0.982991
232.765 0.957784
233.093 0.910044
233.421 0.853202
233.75 0.705448
234.078 0.401294
234.406 0.187593
234.734 0.126095
235.063 0.0660743
235.391 0.032926
235.719 0.0258694
236.048 0.0183712
236.376 0.0113993
236.704 0.00575467
237.033 0.00291976
237.361 0.00125127
237.689 0.00161929
238.017 0.00195676
238.346 0.00224187
238.674 0.00253069
239.002 0.00264235
239.331 0.00258928
239.659 0.00252563
239.987 0.00245127
240.316 0.00236662
240.644 0.00226663
240.972 0.00209564
241.3 0.00200259
241.629 0.00190459
241.957 0.00180153
242.285 0.0016933
242.614 0.00157328
242.942 0.00144327
243.27 0.00133177
243.599 0.00122977
243.927 0.00113839
244.255 0.0010589
244.583 0.000980055
244.912 0.000896404
245.24 0.000826892
245.568 0.000773854
245.897 0.00073914
246.225 0.000730447
246.553 0.000740799
246.882 0.000776046
247.21 0.000824605
247.538 0.000884576
247.866 0.000953929
248.195 0.00104505
248.523 0.00114371
248.851 0.00124474
249.18 0.00134962
249.508 0.00145704
249.836 0.00156617
250.165 0.00168214
250.493 0.00179496
250.821 0.00190174
251.149 0.00200229
251.478 0.00209645
251.806 0.00226208
252.134 0.00236913
252.463 0.00245265
252.791 0.00251628
253.119 0.00255968
253.448 0.00258331
253.776 0.00254889
254.104 0.00226291
254.432 0.00193758
254.761 0.00145397
255.089 0.000861976
255.417 0.00186643
255.746 0.00557833
256.074 0.0113831
256.402 0.0183028
256.731 0.025921
257.059 0.0334222
257.387 0.0660836
257.715 0.125919
258.044 0.187544
258.372 0.401282
258.7 0.705432
259.029 0.853191
259.357 0.910039
259.685 0.957778
260.014 0.982986
260.342 0.994723
260.67 0.999597
260.998 1.00262
261.327 1.00931
261.655 1.01343
261.983 1.01586
262.312 1.01717
262.64 1.017
262.968 1.01676
263.297 1.01671
263.625 1.01685
263.953 1.01713
264.281 1.01738
264.61 1.01723
264.938 1.01713
265.266 1.0171
265.595 1.01713
265.923 1.01723
266.251 1.01716
266.58 1.01705
266.908 1.01698
267.236 1.01695
267.564 1.01696
267.893 1.01697
268.221 1.01684
268.549 1.01677
268.878 1.01674
269.206 1.01675
269.534 1.01681
269.863 1.01673
270.191 1.01663
270.519 1.01657
270.847 1.01655
271.176 1.01658
271.504 1.01663
271.832 1.01654
272.161 1.01648
272.489 1.01644
272.817 1.01641
273.146 1.01644
273.474 1.01638
273.802 1.01631
274.13 1.01629
274.459 1.01628
274.787 1.01632
275.115 1.01636
275.444 1.01626
275.772 1.01621
276.1 1.01618
276.429 1.01618
276.757 1.01623
277.085 1.01621
277.413 1.01616
277.742 1.01615
278.07 1.0161
278.398 1.0161
278.727 1.01611
279.055 1.01604
279.383 1.01602
279.712 1.01602
280.04 1.01603
280.368 1.01608
280.696 1.01606
281.025 1.01601
281.353 1.016
281.681 1.01596
282.01 1.01598
282.338 1.01603
282.666 1.01599
282.995 1.01599
283.323 1.01597
283.651 1.01593
283.979 1.01594
284.308 1.01591
284.636 1.01589
284.964 1.01593
285.293 1.01591
285.621 1.01593
285.949 1.01598
286.278 1.01594
286.606 1.01594
286.934 1.01592
287.262 1.0159
287.591 1.01592
287.919 1.01594
288.247 1.01594
288.576 1.01598
288.904 1.01593
289.232 1.01591
289.561 1.01593
289.889 1.01589
290.217 1.01591
290.546 1.01594
290.874 1.01593
291.202 1.01597
291.53 1.01599
291.859 1.01599
292.187 1.01603
292.515 1.01598
292.844 1.01597
293.172 1.016
293.5 1.01601
293.828 1.01606
294.157 1.01608
294.485 1.01603
294.813 1.01602
295.142 1.01602
295.47 1.01604
295.798 1.01611
296.127 1.0161
296.455 1.0161
296.783 1.01615
297.111 1.01616
297.44 1.01621
297.768 1.01623
298.096 1.01618
298.425 1.01618
298.753 1.01621
299.081 1.01626
299.41 1.01636
299.738 1.01632
300.066 1.01628
300.394 1.01629
300.723 1.01631
301.051 1.01638
301.379 1.01644
301.708 1.01641
302.036 1.01644
302.364 1.01648
302.693 1.01654
303.021 1.01663
303.349 1.01658
303.678 1.01655
304.006 1.01657
304.334 1.01662
304.662 1.01673
304.991 1.01681
305.319 1.01675
305.647 1.01674
305.976 1.01677
306.304 1.01684
306.632 1.01697
306.96 1.01696
307.289 1.01695
307.617 1.01699
307.945 1.01706
308.274 1.01716
308.602 1.01724
308.93 1.01713
309.259 1.01709
309.587 1.01713
309.915 1.01724
310.243 1.01741
310.572 1.01717
310.9 1.01689
311.228 1.01674
311.557 1.01673
311.885 1.01695
312.213 1.01717
312.542 1.01593
312.87 1.01355
313.198 1.00935
313.526 1.00226
313.855 0.99957
314.183 0.994776
314.511 0.983053
314.84 0.957809
315.168 0.910053
315.496 0.853239
315.825 0.705404
316.153 0.401255
316.481 0.187516
316.809 0.12591
317.138 0.0661148
317.466 0.0334659
317.794 0.0259527
318.123 0.0183154
318.451 0.011382
318.779 0.00557562
319.108 0.00187829
319.436 0.000866885
319.764 0.00145114
320.092 0.00192599
320.421 0.00224734
320.749 0.00254284
321.077 0.00248809
321.406 0.00246795
321.734 0.00243969
322.062 0.00239443
322.391 0.00233243
322.719 0.0022395
323.047 0.00210563
323.375 0.002003
323.704 0.00189942
324.032 0.00179461
324.36 0.0016883
324.689 0.00157353
325.017 0.00144735
325.345 0.00133567
325.674 0.00123135
326.002 0.00113531
326.33 0.00104869
326.659 0.0009701
326.987 0.000895705
327.315 0.000830433
327.643 0.000777791
327.972 0.0007414
328.3 0.000731527
Mag_B [tesla]
__settings__ -1 8 2 0 1 1
